"gene_id","SAMEA4497164_output_filtered.bam","SAMEA4497165_output_filtered.bam","SAMEA4497166_output_filtered.bam","SAMEA4497167_output_filtered.bam"
"PVP01_1029300",1336,1191,3027,2836
"PVP01_1208100",182,156,630,188
"PVP01_0807500",714,633,860,784
"PVP01_1261400",6213,6549,9937,5702
"PVP01_1128300",570,502,512,539
"PVP01_1263000",147,115,190,141
"PVP01_0003630",0,0,0,0
"PVP01_0005960",0,0,0,0
"PVP01_0107900",3712,3043,3132,3918
"PVP01_1239500",278,486,750,402
"PVP01_0727700",2077,1800,2475,1778
"PVP01_0001550",0,0,0,0
"PVP01_1140900",451,619,1160,1032
"PVP01_0121900",0,0,0,0
"PVP01_0009360",0,0,0,0
"PVP01_1233600",7,6,2,6
"PVP01_0000880",0,0,0,0
"PVP01_1029500",839,448,505,640
"PVP01_0504100",91,49,81,113
"PVP01_0821600",6945,5552,5159,7050
"PVP01_0509100",738,508,990,716
"PVP01_0705700",419,397,401,536
"PVP01_1325200",1393,958,951,1285
"PVP01_0908900",8040,7552,9159,7524
"PVP01_0001300",0,0,0,0
"PVP01_1148200",0,0,0,0
"PVP01_1471200",208,53,399,48
"PVP01_0303500",111,161,199,1030
"PVP01_1428400",6241,7380,7322,5145
"PVP01_0403100",1460,1219,979,1613
"PVP01_0945200",0,0,0,0
"PVP01_0814100",97,82,213,76
"PVP01_0005710",0,0,0,0
"PVP01_0310800",429,464,578,826
"PVP01_1324200",150,157,12,173
"PVP01_1464000",1558,1483,1386,1625
"PVP01_0217500",0,0,0,0
"PVP01_0306400",394,252,376,492
"PVP01_1118900",1647,1479,1296,1893
"PVP01_0412500",503,633,1034,1312
"PVP01_0811900",694,456,746,766
"PVP01_0601200",359,182,635,138
"PVP01_1118600",114,101,182,163
"PVP01_0918300",1,8,37,39
"PVP01_0105200",2230,1968,2282,1995
"PVP01_0000730",0,0,0,0
"PVP01_0120600",0,0,0,0
"PVP01_0003520",0,0,0,0
"PVP01_1139100",1787,1426,1154,2118
"PVP01_0924700",15085,13056,8650,12962
"PVP01_0935100",1533,1018,2004,1445
"PVP01_0840200",0,0,0,0
"PVP01_0533900",0,0,0,0
"PVP01_1007800",2413,1877,3270,2759
"PVP01_0803700",98,50,191,113
"PVP01_1324400",155,64,98,43
"PVP01_1247700",418,328,406,378
"PVP01_0528000",46,101,193,93
"PVP01_1462000",575,408,522,606
"PVP01_0110200",103,182,206,169
"PVP01_0000910",0,0,0,0
"PVP01_0727400",10917,14087,16294,13937
"PVP01_1451600",467,279,196,351
"PVP01_0214500",1343,1551,1556,1610
"PVP01_1343500",958,831,1670,575
"PVP01_1247500",20,17,30,18
"PVP01_0003640",0,0,0,0
"PVP01_0503400",107,89,88,124
"PVP01_0418500",215,193,166,210
"PVP01_0002990",0,0,0,0
"PVP01_1236700",6733,8091,8077,8628
"PVP01_0524000",3,2,1,1
"PVP01_0934300",66,62,58,12
"PVP01_0214300",1325,747,1372,1293
"PVP01_0010990",0,0,0,0
"PVP01_1137500",33,37,40,16
"PVP01_0401500",35,24,52,45
"PVP01_1336100",1,0,2,1
"PVP01_0714900",1618,1087,2164,1553
"PVP01_1124200",2713,1953,1970,2295
"PVP01_0714400",2036,1917,2314,2565
"PVP01_0007420",0,0,0,0
"PVP01_0719600",121,44,89,95
"PVP01_1229000",684,776,433,998
"PVP01_0718500",227,219,88,209
"PVP01_1121000",220,86,99,147
"PVP01_1218500",2659,3748,2903,3073
"PVP01_1263100",2944,3122,3510,4243
"PVP01_0820800",1748,1412,1428,1671
"PVP01_1267300",378,236,282,372
"PVP01_1408600",2749,3784,3041,3384
"PVP01_0802600",573,464,912,547
"PVP01_0008810",0,0,0,0
"PVP01_0201900",325,224,370,619
"PVP01_0738700",0,0,0,0
"PVP01_1467200",14766,17252,21897,23077
"PVP01_1206500",26855,20165,37891,32476
"PVP01_0307700",392,420,261,382
"PVP01_1450000",2004,1506,1330,1939
"PVP01_1346100",2725,1192,2423,3385
"PVP01_1306500",30,47,58,56
"PVP01_1439900",270,239,398,421
"PVP01_1148300",0,0,0,0
"PVP01_1114300",199,181,230,247
"PVP01_0010010",0,0,0,0
"PVP01_1021600",343,250,263,222
"PVP01_API02800",0,0,0,0
"PVP01_0617400",572,501,686,460
"PVP01_0318800",23,13,26,15
"PVP01_0914600",6323,5246,8227,6585
"PVP01_1032000",2652,2645,2750,3071
"PVP01_1268400",0,0,0,0
"PVP01_0000850",0,0,0,0
"PVP01_0008430",0,0,0,0
"PVP01_1313400",1985,1698,2954,1288
"PVP01_0723100",1295,1154,887,1659
"PVP01_1135300",8024,7146,8484,9089
"PVP01_1273200",0,0,0,0
"PVP01_1132000",7966,8614,7717,6250
"PVP01_0120800",0,0,0,0
"PVP01_1224700",435,477,395,553
"PVP01_0405200",31,10,101,12
"PVP01_1256900",40,24,147,36
"PVP01_0302700",177,123,177,197
"PVP01_1314100",394,489,356,431
"PVP01_0922200",188,162,230,190
"PVP01_0923400",3386,3509,3360,3576
"PVP01_0836600",167,154,262,239
"PVP01_1214400",96,61,209,59
"PVP01_0508200",18520,16228,15740,19307
"PVP01_0738400",0,0,0,0
"PVP01_0933800",316,544,432,458
"PVP01_0821800",2710,2097,1722,2636
"PVP01_0535400",0,0,0,0
"PVP01_1144300",1241,1265,1407,1553
"PVP01_0732200",7897,9578,14697,7527
"PVP01_0700700",138,6,245,12
"PVP01_0009160",0,0,0,0
"PVP01_0005490",0,0,0,0
"PVP01_1430700",8689,7890,8916,9447
"PVP01_0008050",0,0,0,0
"PVP01_0423300",0,0,0,0
"PVP01_1212200",291,231,292,324
"PVP01_1241400",8,6,10,2
"PVP01_0001590",0,0,0,0
"PVP01_1250300",62,28,59,57
"PVP01_0010280",0,0,0,0
"PVP01_0316200",1142,1025,1044,1494
"PVP01_1410400",576,565,616,706
"PVP01_0835500",2497,2282,1424,2440
"PVP01_0518500",4502,4545,5759,5842
"PVP01_0312100",0,0,0,0
"PVP01_1027800",4179,3135,2393,3045
"PVP01_0405800",198,264,350,274
"PVP01_0209100",5806,6089,5585,7682
"PVP01_0940400",1113,1334,342,1451
"PVP01_0734500",24,15,18,20
"PVP01_1432200",972,806,794,915
"PVP01_MIT00900",9,16,48,21
"PVP01_1344600",674,589,1189,880
"PVP01_0929700",42,32,48,36
"PVP01_0005610",0,0,0,0
"PVP01_0004450",0,0,0,0
"PVP01_1322300",491,645,614,768
"PVP01_0902000",3,7,27,6
"PVP01_0007820",0,0,0,0
"PVP01_0720400",138,148,109,216
"PVP01_0706100",599,963,1224,1164
"PVP01_1221100",2828,3187,4800,3144
"PVP01_0821900",2668,1998,2804,2641
"PVP01_1012000",18622,16134,12737,17926
"PVP01_1220700",4,6,0,3
"PVP01_1104800",0,0,0,1
"PVP01_1414500",58,42,42,49
"PVP01_0509600",923,743,1026,855
"PVP01_0119800",0,0,0,0
"PVP01_1414800",105,111,106,191
"PVP01_1437700",370,255,484,298
"PVP01_1234300",230,174,384,383
"PVP01_0002350",0,0,0,0
"PVP01_1460000",758,411,754,724
"PVP01_MIT00800",42,33,113,60
"PVP01_1024600",1651,1638,2331,2472
"PVP01_1003400",825,645,867,942
"PVP01_0919800",2313,2100,1690,2788
"PVP01_0003710",0,0,0,0
"PVP01_0948400",0,0,0,0
"PVP01_0006700",0,0,0,0
"PVP01_1123200",1652,1013,1741,702
"PVP01_0003990",0,0,0,0
"PVP01_1316000",10053,9119,7853,9207
"PVP01_1136900",2,21,13,3
"PVP01_1212500",866,733,1238,590
"PVP01_0943400",13,44,3,10
"PVP01_0902900",38,34,21,24
"PVP01_0010330",0,0,0,0
"PVP01_0314400",2799,2423,1883,3149
"PVP01_1271400",0,0,0,0
"PVP01_1335500",390,211,185,207
"PVP01_1139200",340,178,71,216
"PVP01_0004420",0,0,0,0
"PVP01_0002590",0,0,0,0
"PVP01_0219400",0,0,0,0
"PVP01_0000550",0,0,0,0
"PVP01_0837700",1034,964,1202,1288
"PVP01_0006140",0,0,0,0
"PVP01_1235800",2,6,16,3
"PVP01_1322200",805,558,676,673
"PVP01_1265400",322,263,543,529
"PVP01_1344200",1793,1490,1709,1713
"PVP01_0300900",1113,1384,1487,1471
"PVP01_0407100",150,162,259,93
"PVP01_0901200",24,18,22,20
"PVP01_1466800",1200,1035,849,1314
"PVP01_1236500",15,15,30,36
"PVP01_1253300",526,437,633,408
"PVP01_0606300",3256,2318,2287,2813
"PVP01_0304200",13,5,19,18
"PVP01_1242900",15,9,12,13
"PVP01_0737100",0,0,0,0
"PVP01_1205300",8481,9736,9298,11014
"PVP01_0932800",537,297,978,426
"PVP01_1251200",673,532,1270,877
"PVP01_0200300",112,61,27,130
"PVP01_1240100",132,146,298,220
"PVP01_0714100",528,603,606,657
"PVP01_1333300",544,356,511,485
"PVP01_0210000",491,584,714,594
"PVP01_0010390",0,0,0,0
"PVP01_1321700",57,24,5,69
"PVP01_1267600",29,23,40,47
"PVP01_1411900",1386,1417,1121,1666
"PVP01_1235700",9,15,11,18
"PVP01_0931600",940,1116,1025,1350
"PVP01_0703800",379,505,893,473
"PVP01_0002180",0,0,0,0
"PVP01_1125900",72,162,119,60
"PVP01_1205100",0,0,2,0
"PVP01_0828100",183,171,153,174
"PVP01_1304800",533,460,1077,649
"PVP01_1424700",231,193,389,332
"PVP01_0110900",60,216,186,9
"PVP01_0003370",0,0,0,0
"PVP01_1133400",731,809,498,719
"PVP01_1432500",787,683,540,820
"PVP01_0118300",77,20,12,18
"PVP01_1247800",70,26,50,58
"PVP01_0423400",0,0,0,0
"PVP01_0834100",1686,2099,2621,2413
"PVP01_0216200",4258,2748,4374,3675
"PVP01_1312200",1380,1480,1351,1827
"PVP01_0912100",1071,1495,1402,1331
"PVP01_1028200",915,551,654,675
"PVP01_0908300",204,247,435,271
"PVP01_1245100",295,242,658,271
"PVP01_0412700",723,736,646,819
"PVP01_0909400",162,87,272,109
"PVP01_1454700",1484,2335,1603,1643
"PVP01_1252900",22,11,0,40
"PVP01_0109700",8578,11527,8470,11651
"PVP01_0319100",554,521,570,795
"PVP01_0003400",0,0,0,0
"PVP01_0218200",0,0,0,0
"PVP01_0205300",1290,976,543,1186
"PVP01_0008550",0,0,0,0
"PVP01_1453600",694,602,773,887
"PVP01_1206700",2436,1069,891,1309
"PVP01_0318200",13,9,34,15
"PVP01_1002300",151,86,116,115
"PVP01_0728800",1756,1257,1746,1629
"PVP01_0300200",172,141,185,267
"PVP01_0532200",17,6,41,2
"PVP01_0731800",304,300,673,464
"PVP01_0739300",0,0,0,0
"PVP01_0525600",96,85,96,96
"PVP01_0731100",1047,888,2243,771
"PVP01_1012700",267,191,291,349
"PVP01_1242000",159,138,186,146
"PVP01_1340400",25,34,33,50
"PVP01_1323100",1,1,6,2
"PVP01_API02400",0,0,0,0
"PVP01_0314600",3702,2645,2009,1940
"PVP01_0945700",0,0,0,0
"PVP01_0313000",34,27,29,48
"PVP01_1208700",1058,634,1144,613
"PVP01_1346700",23,24,16,20
"PVP01_0838300",157,55,141,122
"PVP01_1460800",83,350,318,19
"PVP01_1431500",3024,2964,3319,2841
"PVP01_0914700",5473,6207,4133,5031
"PVP01_0504700",1110,769,1453,1862
"PVP01_0007510",0,0,0,0
"PVP01_1311400",579,547,638,359
"PVP01_0712200",49,21,51,37
"PVP01_0618300",1541,1491,941,1901
"PVP01_1449500",119,103,238,135
"PVP01_0420800",19,6,11,15
"PVP01_0004440",0,0,0,0
"PVP01_0704200",5912,6475,5210,7332
"PVP01_0703200",43,31,90,69
"PVP01_1415500",261,242,351,299
"PVP01_0825600",12,11,7,9
"PVP01_0901900",1142,1948,1277,1502
"PVP01_1246900",151,71,91,71
"PVP01_1313000",102,46,71,102
"PVP01_0806100",1554,803,1085,1469
"PVP01_0415100",4,8,36,18
"PVP01_1234400",355,194,512,595
"PVP01_0939900",12114,8812,10052,12903
"PVP01_1026400",0,117,0,1
"PVP01_0509200",439,848,794,432
"PVP01_1304000",146,98,193,144
"PVP01_0821300",5,10,4,10
"PVP01_1300700",1021,666,1421,1333
"PVP01_0005930",0,0,0,0
"PVP01_0000960",0,0,0,0
"PVP01_0006200",0,0,0,0
"PVP01_0602600",1940,1097,1300,1219
"PVP01_0008190",0,0,0,0
"PVP01_1116300",88,59,80,53
"PVP01_1120200",266,215,104,129
"PVP01_0003740",0,0,0,0
"PVP01_0725600",42,37,56,45
"PVP01_0917100",991,1033,1130,944
"PVP01_0000410",0,0,0,0
"PVP01_0623600",5977,7081,7058,6933
"PVP01_0838000",1612,1637,1660,1575
"PVP01_0916100",823,1182,1366,974
"PVP01_0002260",0,0,0,0
"PVP01_0010180",0,0,0,0
"PVP01_1217800",585,433,556,537
"PVP01_0949400",0,0,0,0
"PVP01_0008300",0,0,0,0
"PVP01_0008000",0,0,0,0
"PVP01_0419700",387,348,1070,442
"PVP01_1001600",1439,1167,1566,1113
"PVP01_0118900",0,0,0,0
"PVP01_0010880",0,0,0,0
"PVP01_0614700",2137,1958,2131,1980
"PVP01_1010400",0,0,0,0
"PVP01_0405500",769,759,650,953
"PVP01_0008170",0,0,0,0
"PVP01_0211400",5696,4956,4894,4223
"PVP01_1422000",53,36,37,48
"PVP01_0402300",489,419,1275,196
"PVP01_1330300",9,13,15,20
"PVP01_1313700",926,849,1567,1296
"PVP01_1131000",32,42,3,44
"PVP01_1105300",147,123,238,178
"PVP01_0717000",763,705,924,589
"PVP01_0810400",2,0,1,0
"PVP01_1274000",0,0,0,0
"PVP01_1406200",4415,2832,2841,3301
"PVP01_0528400",5954,6697,5476,7278
"PVP01_1310600",5456,7156,6497,5941
"PVP01_0727600",5017,5671,5546,4689
"PVP01_0821100",20,16,42,28
"PVP01_0907600",769,1084,1274,927
"PVP01_1033200",16,22,27,19
"PVP01_0732600",266,153,771,150
"PVP01_0500900",1,2,0,1
"PVP01_0320600",749,458,450,346
"PVP01_0611900",658,412,1597,307
"PVP01_0007760",0,0,0,0
"PVP01_0002270",0,0,0,0
"PVP01_0912500",344,276,585,530
"PVP01_1251900",269,190,212,182
"PVP01_0407800",689,546,645,687
"PVP01_1324000",2283,1645,1562,1987
"PVP01_1027900",102,131,155,167
"PVP01_0117800",224,175,598,519
"PVP01_1339100",490,597,821,697
"PVP01_1336600",100,73,140,149
"PVP01_0000320",0,0,0,0
"PVP01_0005260",0,0,0,0
"PVP01_0002540",0,0,0,0
"PVP01_0001500",0,0,0,0
"PVP01_0416200",68,202,95,255
"PVP01_0911600",1406,909,772,1074
"PVP01_0009570",0,0,0,0
"PVP01_0618800",194,104,197,147
"PVP01_0804800",1778,1809,1657,2235
"PVP01_0009450",0,0,0,0
"PVP01_0009010",0,0,0,0
"PVP01_0503900",633,773,954,601
"PVP01_1325800",414,378,319,448
"PVP01_0726400",666,596,1036,835
"PVP01_1404200",9,7,12,10
"PVP01_0004550",0,0,0,0
"PVP01_0007810",0,0,0,0
"PVP01_1240000",6156,5434,5200,7667
"PVP01_0006300",0,0,0,0
"PVP01_1453400",2319,2729,2059,2844
"PVP01_0908400",5128,4131,6058,4231
"PVP01_0533700",0,0,0,0
"PVP01_0734200",1,0,3,0
"PVP01_0610300",30176,20448,13815,24309
"PVP01_0942700",725,324,494,361
"PVP01_0102400",551,19,30,32
"PVP01_1124900",720,975,1794,858
"PVP01_0305700",994,622,848,823
"PVP01_0737000",0,0,0,0
"PVP01_0825700",802,867,959,1394
"PVP01_0924200",333,121,208,200
"PVP01_0608500",841,177,2543,264
"PVP01_0315400",10,11,24,13
"PVP01_1027300",131,112,107,89
"PVP01_0603800",2531,3256,2329,3854
"PVP01_1427900",12,9,11,10
"PVP01_0009310",0,0,0,0
"PVP01_0801700",998,814,1085,667
"PVP01_0007370",0,0,0,0
"PVP01_1471700",199,75,102,153
"PVP01_0010190",0,0,0,0
"PVP01_0920500",5691,5648,5423,4562
"PVP01_0002480",0,0,0,0
"PVP01_1145600",62,61,89,43
"PVP01_0009740",0,0,0,0
"PVP01_0407700",584,625,473,729
"PVP01_1008400",1160,840,1814,1545
"PVP01_1423400",262,233,306,238
"PVP01_1420000",2701,846,1478,1073
"PVP01_0004210",0,0,0,0
"PVP01_0612300",13798,18319,10978,13049
"PVP01_0204700",333,404,327,513
"PVP01_0733900",21363,22408,16943,26184
"PVP01_0302200",0,0,0,0
"PVP01_0615200",1931,2153,2587,2947
"PVP01_0834200",2795,2639,2726,2720
"PVP01_0208500",2517,2569,2012,2159
"PVP01_0816400",1223,1058,1399,1117
"PVP01_0705900",102,151,223,232
"PVP01_1113300",645,503,546,689
"PVP01_0914200",3460,2894,4216,2027
"PVP01_0407300",461,353,352,311
"PVP01_0912800",2813,3416,2757,4140
"PVP01_0220800",0,0,0,0
"PVP01_0003050",0,0,0,0
"PVP01_1018500",34169,52739,36620,28427
"PVP01_0006790",0,0,0,0
"PVP01_0002220",0,0,0,0
"PVP01_0521700",456,440,531,341
"PVP01_0701900",2470,1137,1654,1359
"PVP01_1438400",1745,1370,2614,2031
"PVP01_0004560",0,0,0,0
"PVP01_1002100",6056,5871,7317,6788
"PVP01_0010520",0,0,0,0
"PVP01_1239300",1358,684,1831,1515
"PVP01_1436400",3,3,10,3
"PVP01_0312300",0,0,0,0
"PVP01_1235500",860,641,1096,1613
"PVP01_0008630",0,0,0,0
"PVP01_0005250",0,0,0,0
"PVP01_0808000",778,516,520,597
"PVP01_0901400",76,86,220,159
"PVP01_1238400",281,356,337,463
"PVP01_1238200",1721,2275,1597,2288
"PVP01_1113400",131,173,181,285
"PVP01_0008280",0,0,0,0
"PVP01_0320700",849,399,847,403
"PVP01_1259500",321,277,234,298
"PVP01_0503800",1413,1374,1675,1235
"PVP01_0947400",0,0,0,0
"PVP01_1250800",364,217,236,236
"PVP01_0700500",8956,9206,9216,12174
"PVP01_0525400",655,548,891,982
"PVP01_1034400",0,0,0,0
"PVP01_0812400",208,136,220,241
"PVP01_1301300",13,2,3,6
"PVP01_1339500",843,636,670,646
"PVP01_1469600",41,84,124,37
"PVP01_1223000",244,397,415,514
"PVP01_0121400",0,0,0,0
"PVP01_0005040",0,0,0,0
"PVP01_0930500",1029,1029,934,1188
"PVP01_1313200",2598,3028,2947,3237
"PVP01_0903500",35,13,22,65
"PVP01_1233100",835,511,908,475
"PVP01_0008820",0,0,0,0
"PVP01_API02100",0,0,0,0
"PVP01_0525700",749,885,1155,1064
"PVP01_1127600",195,238,159,255
"PVP01_0512500",29,17,27,30
"PVP01_0204800",971,740,614,974
"PVP01_1135200",4058,3654,3435,4414
"PVP01_0005910",0,0,0,0
"PVP01_1336800",81,42,65,74
"PVP01_1255000",3271,2113,2357,2829
"PVP01_0535300",0,0,0,0
"PVP01_0317000",1377,1561,1757,2263
"PVP01_0120000",0,0,0,0
"PVP01_0711100",65,2,9,5
"PVP01_0003920",0,0,0,0
"PVP01_0002520",0,0,0,0
"PVP01_1449800",364,402,815,576
"PVP01_0004280",0,0,0,0
"PVP01_1014700",1401,1298,2311,2702
"PVP01_0702900",1,1,2,0
"PVP01_0411400",7173,5661,6010,8147
"PVP01_0714200",21,18,27,17
"PVP01_0402500",2284,1154,1075,1174
"PVP01_0316400",4805,6873,4021,4522
"PVP01_0105900",435,431,667,705
"PVP01_0823700",1853,1876,2327,2556
"PVP01_1003300",54,76,71,81
"PVP01_1013200",2247,1959,1960,2770
"PVP01_1143000",156,177,274,217
"PVP01_0526900",422,408,434,557
"PVP01_1204700",727,718,696,556
"PVP01_0512600",20,15,16,19
"PVP01_0217800",0,0,0,0
"PVP01_1105800",84,40,74,125
"PVP01_1031400",72,29,82,33
"PVP01_0009890",0,0,0,0
"PVP01_1109400",1138,811,1166,883
"PVP01_1411400",51,58,35,47
"PVP01_1403400",6089,4847,3857,4624
"PVP01_0803000",137,74,101,64
"PVP01_1340000",80,2,0,179
"PVP01_1454900",1,10,5,10
"PVP01_0817900",10694,10352,8396,7541
"PVP01_1138700",27,52,24,20
"PVP01_0410700",3247,1630,2173,2139
"PVP01_0001050",0,0,0,0
"PVP01_1307100",3,2,5,3
"PVP01_0307800",317,179,208,268
"PVP01_0838900",35,24,55,22
"PVP01_1319400",16,62,40,13
"PVP01_0004070",0,0,0,0
"PVP01_0209200",446,436,549,557
"PVP01_0117100",2221,5283,2051,3291
"PVP01_0512400",0,1,0,1
"PVP01_1003600",7042,6557,6299,8792
"PVP01_0002360",0,0,0,0
"PVP01_0522300",106,54,247,35
"PVP01_1471100",339,289,163,326
"PVP01_0000600",0,0,0,0
"PVP01_0705200",5971,7208,6218,6365
"PVP01_1413200",2084,939,1810,1291
"PVP01_0717800",475,559,611,822
"PVP01_0417400",1177,1338,991,1391
"PVP01_1007300",960,425,407,326
"PVP01_1128900",975,677,510,754
"PVP01_0506300",217,574,296,258
"PVP01_1138300",2019,2161,2338,2048
"PVP01_1005500",93,91,171,165
"PVP01_1312500",1285,861,1766,886
"PVP01_1123900",475,558,924,913
"PVP01_0806600",1059,873,656,1087
"PVP01_0006960",0,0,0,0
"PVP01_0207100",1785,829,1052,1032
"PVP01_1303800",647,312,363,383
"PVP01_1250000",265,249,252,278
"PVP01_0922700",1232,1192,1057,1345
"PVP01_0406200",125,99,189,70
"PVP01_0009530",0,0,0,0
"PVP01_0305600",130,60,132,71
"PVP01_1003700",1737,1303,1327,1636
"PVP01_1271200",0,0,0,0
"PVP01_1014100",723,522,766,668
"PVP01_0818700",3016,6097,3303,5753
"PVP01_0806200",534,475,505,468
"PVP01_0008510",0,0,0,0
"PVP01_0110700",7,56,26,73
"PVP01_1445700",9660,11749,10389,11967
"PVP01_0603400",8687,9471,5977,9058
"PVP01_0004120",0,0,0,0
"PVP01_0004510",0,0,0,0
"PVP01_0312500",2,5,11,15
"PVP01_1254700",971,549,1188,1050
"PVP01_1315000",16390,17589,17025,19034
"PVP01_0834700",13148,8299,12114,11602
"PVP01_1123600",697,582,574,621
"PVP01_1103900",58,82,118,58
"PVP01_0116900",60,35,75,26
"PVP01_1272800",0,0,0,0
"PVP01_1448900",162,161,143,126
"PVP01_1035500",0,0,0,0
"PVP01_1228700",5680,7303,8380,17742
"PVP01_1272500",0,0,0,0
"PVP01_0101500",4305,4937,5055,6359
"PVP01_0826900",444,325,566,266
"PVP01_1029200",34335,35254,40408,38603
"PVP01_0912000",6894,7890,5390,8089
"PVP01_0501600",879,1120,788,733
"PVP01_0107000",70,75,159,101
"PVP01_1221500",8352,4902,4177,5326
"PVP01_0009000",0,0,0,0
"PVP01_0205600",226,385,224,274
"PVP01_0722300",761,493,695,763
"PVP01_1236200",4,0,2,3
"PVP01_0715300",124,197,205,190
"PVP01_1459700",512,503,674,724
"PVP01_0802300",2065,943,782,855
"PVP01_0949300",0,0,0,0
"PVP01_0008580",0,0,0,0
"PVP01_0908000",6520,5138,4989,6816
"PVP01_1324300",195,120,109,134
"PVP01_0801300",31,26,11,21
"PVP01_1443600",160,95,93,117
"PVP01_1467600",442,335,405,394
"PVP01_1254500",346,282,337,435
"PVP01_0009580",0,0,0,0
"PVP01_0718000",37,95,80,65
"PVP01_1115300",197,162,259,127
"PVP01_1461500",3093,2402,3406,2244
"PVP01_0220000",0,0,0,0
"PVP01_1114700",3157,3963,4695,4383
"PVP01_1339900",133,108,131,152
"PVP01_0515300",1396,2733,1236,3058
"PVP01_0618500",214,159,198,150
"PVP01_1020300",4235,3595,5015,3874
"PVP01_1411800",570,412,607,662
"PVP01_1003500",4980,4087,6720,4562
"PVP01_1332800",1097,950,988,1592
"PVP01_0007680",0,0,0,0
"PVP01_0303200",654,667,570,879
"PVP01_1233700",1879,1588,1226,1491
"PVP01_0320400",760,482,516,408
"PVP01_0006710",0,0,0,0
"PVP01_1331300",4380,5023,6267,4824
"PVP01_1465300",4285,3996,5662,5576
"PVP01_0119400",0,0,0,0
"PVP01_1215600",636,680,507,581
"PVP01_1219600",157,259,239,211
"PVP01_1266900",906,791,1217,777
"PVP01_0004330",0,0,0,0
"PVP01_1261100",1761,1477,2199,1525
"PVP01_1302400",423,409,680,654
"PVP01_1328200",955,811,863,1284
"PVP01_0200500",0,1,0,0
"PVP01_0306200",3027,2484,2167,2889
"PVP01_0834000",2007,1236,1372,1583
"PVP01_1437900",942,613,961,861
"PVP01_1202200",1177,949,2655,660
"PVP01_0309900",850,985,1063,1042
"PVP01_1438900",3604,2871,3520,2945
"PVP01_0309200",219,232,160,337
"PVP01_0005760",0,0,0,0
"PVP01_1101500",138,58,101,96
"PVP01_0506600",3551,3180,6561,5444
"PVP01_0311600",8,5,13,10
"PVP01_1265100",188,133,152,216
"PVP01_1424900",302,246,250,284
"PVP01_1272300",0,0,0,0
"PVP01_1244300",4485,3292,3420,4075
"PVP01_0738100",0,0,0,0
"PVP01_1004400",814,1168,857,842
"PVP01_0004180",0,0,0,0
"PVP01_1120800",64,167,93,243
"PVP01_1318000",803,680,822,1475
"PVP01_0004600",0,0,0,0
"PVP01_0000920",0,0,0,0
"PVP01_1326700",4522,3254,3290,3945
"PVP01_1120100",2316,1251,989,1848
"PVP01_1446500",70860,99346,64526,116561
"PVP01_1448000",797,585,897,1397
"PVP01_0208200",108,146,116,137
"PVP01_0005840",0,0,0,0
"PVP01_1108800",491,254,475,714
"PVP01_0919700",958,538,779,1417
"PVP01_1132100",1,0,0,24
"PVP01_1208500",1275,911,1013,1184
"PVP01_0947800",0,0,0,0
"PVP01_1133000",191,180,199,369
"PVP01_0910200",875,1124,448,1772
"PVP01_1247200",79,53,55,32
"PVP01_1433600",358,528,587,852
"PVP01_0826100",4,10,25,9
"PVP01_1139600",3387,3324,4910,5062
"PVP01_1010500",292,270,346,477
"PVP01_0821500",5098,4836,3332,5429
"PVP01_1270400",1294,876,1530,1189
"PVP01_1106500",745,615,909,627
"PVP01_1254000",350,193,346,233
"PVP01_0008260",0,0,0,0
"PVP01_API04800",0,0,0,0
"PVP01_0905800",183,190,242,300
"PVP01_0112600",22,9,31,15
"PVP01_0515800",100,57,57,56
"PVP01_1415400",505,326,446,520
"PVP01_0612400",13996,14601,13324,12058
"PVP01_0411200",620,220,402,469
"PVP01_0924300",1002,760,780,734
"PVP01_0001760",0,0,0,0
"PVP01_1442000",416,421,563,565
"PVP01_1343900",516,318,473,435
"PVP01_0724700",1128,1079,1000,1053
"PVP01_1419600",193,207,492,342
"PVP01_0004610",0,0,0,0
"PVP01_0720200",2950,2854,2195,3239
"PVP01_0828200",858,796,786,933
"PVP01_0006760",0,0,0,0
"PVP01_0007740",0,0,0,0
"PVP01_1422500",503,561,900,802
"PVP01_0205000",0,1,0,1
"PVP01_0811800",1699,1327,1351,1621
"PVP01_1105200",1263,961,1962,1081
"PVP01_1002200",655,583,544,685
"PVP01_1259200",6815,7181,7195,8808
"PVP01_0607900",30,16,37,18
"PVP01_0517600",1569,1030,1548,1797
"PVP01_1246000",1002,2018,1597,1147
"PVP01_1465500",9,11,101,13
"PVP01_1403200",3,26,0,0
"PVP01_1318100",1661,1704,1919,3771
"PVP01_0614500",9609,7260,10685,10232
"PVP01_0926400",196,197,197,335
"PVP01_0004850",0,0,0,0
"PVP01_1416600",101,60,156,198
"PVP01_0004800",0,0,0,0
"PVP01_1308500",62,44,28,59
"PVP01_0511400",612,373,530,479
"PVP01_1208000",2910,2581,2213,2944
"PVP01_0000380",0,0,0,0
"PVP01_1252200",16,0,28,39
"PVP01_0004350",0,0,0,0
"PVP01_0719900",38,57,26,71
"PVP01_1301500",137,90,200,262
"PVP01_1471000",22,10,7,7
"PVP01_1347100",0,0,0,0
"PVP01_0319700",10200,6800,8339,7048
"PVP01_0317100",193,213,239,371
"PVP01_1138400",3,20,8,28
"PVP01_0404800",575,595,446,787
"PVP01_1418700",488,413,450,537
"PVP01_API04400",0,0,0,0
"PVP01_1424600",284,284,392,371
"PVP01_0909900",4189,5093,5178,5207
